case_id,dataset,fault_type,root_cause_service,residualization,fit_samples,pseudo_abnormal_samples,n_metrics,n_services,max_service_score,median_service_score,p90_service_score,positive_service_fraction,top_service,metrics_with_any_clip,mean_metric_clip_fraction
re1_ob__cartservice_cpu__1,re1_ob,cpu,cartservice,stationary_ar,300,300,50,15,614.5329234968226,-7.774952914952071,67.66083753616275,0.3333333333333333,frontend-external,0,0.0
re1_ob__cartservice_cpu__1,re1_ob,cpu,cartservice,stationary_counterfactual_ar,300,300,50,15,614.8860899470485,271.15012336926134,413.3402134326833,0.8666666666666667,frontend-external,0,0.0
re1_ob__cartservice_cpu__1,re1_ob,cpu,cartservice,stationary_counterfactual_ar_uncertainty,300,300,50,15,614.8431324864623,37.13153346640426,112.34354040490776,0.7333333333333333,frontend-external,0,0.0
re1_ob__cartservice_cpu__2,re1_ob,cpu,cartservice,stationary_ar,300,300,50,15,237.0585456671686,-4.679971372049711,63.06724832782873,0.3333333333333333,cartservice,0,0.0
re1_ob__cartservice_cpu__2,re1_ob,cpu,cartservice,stationary_counterfactual_ar,300,300,50,15,479.3368158689614,258.83024134143403,457.1782984216309,0.7333333333333333,main,0,0.0
re1_ob__cartservice_cpu__2,re1_ob,cpu,cartservice,stationary_counterfactual_ar_uncertainty,300,300,50,15,253.3729228752836,43.68420320293982,134.54262422699966,0.7333333333333333,cartservice,0,0.0
re1_ob__cartservice_cpu__3,re1_ob,cpu,cartservice,stationary_ar,300,300,50,15,469.6949847254395,-6.749551473320594,29.40691459436367,0.2,emailservice,0,0.0
re1_ob__cartservice_cpu__3,re1_ob,cpu,cartservice,stationary_counterfactual_ar,300,300,50,15,517.7236723190684,258.9000192573579,440.958081031804,0.8,emailservice,0,0.0
re1_ob__cartservice_cpu__3,re1_ob,cpu,cartservice,stationary_counterfactual_ar_uncertainty,300,300,50,15,475.1766367612301,29.787247437805565,112.45506652739309,0.8,emailservice,0,0.0
re1_ob__cartservice_cpu__4,re1_ob,cpu,cartservice,stationary_ar,300,300,50,15,277.4207099917385,-3.547453885230425,131.40147120219126,0.4,recommendationservice,0,0.0
re1_ob__cartservice_cpu__4,re1_ob,cpu,cartservice,stationary_counterfactual_ar,300,300,50,15,473.73249970744274,232.4630441801411,414.74138262805405,0.8,adservice,0,0.0
re1_ob__cartservice_cpu__4,re1_ob,cpu,cartservice,stationary_counterfactual_ar_uncertainty,300,300,50,15,275.1106970855971,61.765216518096395,148.9923841154538,0.7333333333333333,recommendationservice,0,0.0
re1_ob__cartservice_cpu__5,re1_ob,cpu,cartservice,stationary_ar,300,300,50,15,60.617235936368196,-8.731836334426172,16.617113933735023,0.3333333333333333,emailservice,0,0.0
re1_ob__cartservice_cpu__5,re1_ob,cpu,cartservice,stationary_counterfactual_ar,300,300,50,15,325.6934261000334,232.6608175959174,321.13552743177365,0.8,adservice,0,0.0
re1_ob__cartservice_cpu__5,re1_ob,cpu,cartservice,stationary_counterfactual_ar_uncertainty,300,300,50,15,66.43736725280023,20.400715465477827,48.656597691294444,0.6666666666666666,emailservice,0,0.0
re1_ob__cartservice_delay__1,re1_ob,delay,cartservice,stationary_ar,180,180,48,13,250.9320225120678,6.355922293309334,96.4110616486437,0.6153846153846154,frontend,0,0.0
re1_ob__cartservice_delay__1,re1_ob,delay,cartservice,stationary_counterfactual_ar,180,180,48,13,292.28717091943196,87.25742096206038,172.25867642225944,0.9230769230769231,frontend,0,0.0
re1_ob__cartservice_delay__1,re1_ob,delay,cartservice,stationary_counterfactual_ar_uncertainty,180,180,48,13,260.94218228095065,21.373042263925196,74.32014480678276,0.7692307692307693,frontend,0,0.0
re1_ob__cartservice_delay__2,re1_ob,delay,cartservice,stationary_ar,180,180,48,13,225.33542314466524,9.411272393788218,201.75753626399407,0.7692307692307693,cartservice,0,0.0
re1_ob__cartservice_delay__2,re1_ob,delay,cartservice,stationary_counterfactual_ar,180,180,48,13,325.14482920235287,69.31715053510489,193.97763554453675,0.9230769230769231,main,0,0.0
re1_ob__cartservice_delay__2,re1_ob,delay,cartservice,stationary_counterfactual_ar_uncertainty,180,180,48,13,185.2264085874173,22.724211955247842,181.74691187557283,0.8461538461538461,cartservice,0,0.0
re1_ob__cartservice_delay__3,re1_ob,delay,cartservice,stationary_ar,180,180,48,13,235.24675109821783,34.40683553018838,211.18685623155702,0.9230769230769231,cartservice,0,0.0
re1_ob__cartservice_delay__3,re1_ob,delay,cartservice,stationary_counterfactual_ar,180,180,48,13,267.2179786082025,60.7377468126763,224.19148699586236,0.9230769230769231,cartservice,0,0.0
re1_ob__cartservice_delay__3,re1_ob,delay,cartservice,stationary_counterfactual_ar_uncertainty,180,180,48,13,224.52326560542738,35.48351158241358,191.81369948169808,0.8461538461538461,cartservice,0,0.0
re1_ob__cartservice_delay__4,re1_ob,delay,cartservice,stationary_ar,180,180,48,13,220.79899510655227,18.17040645380564,149.59342010583822,0.8461538461538461,checkoutservice,0,0.0
re1_ob__cartservice_delay__4,re1_ob,delay,cartservice,stationary_counterfactual_ar,180,180,48,13,218.8300890142751,56.655861157815444,187.89540395013282,0.8461538461538461,cartservice,0,0.0
