ar_abnormal_residual_median,ar_early_residual_shift,ar_early_to_late_decay_fraction,ar_half_late_residual_shift,ar_initial_residual_shift,ar_initial_to_late_decay_fraction,ar_initial_to_late_retention_ratio,ar_initial_window_points,ar_late_residual_shift,ar_late_to_early_shift_ratio,ar_metric_rank,ar_metric_score,ar_normal_residual_median,ar_rank,ar_residual_shift,ar_residual_shift_abs,ar_score_minus_raw_score,ar_service_top3,case_id,dataset,fault_type,metric,movement,rank_delta,raw_abnormal_median,raw_early_shift,raw_late_shift,raw_late_to_early_shift_ratio,raw_metric_rank,raw_metric_score,raw_normal_median,raw_rank,raw_service_top3,raw_shift,raw_shift_abs,raw_shift_sign_consistency,root_cause_service,signal_retention_ratio,sum_phi
6.404896344313386,6.401139704258549,-0.0011767974090746147,6.408672548877645,-0.0692621260202042,-91.44087697358732,92.44087697358732,3,6.402651670362799,1.0011767974090746,1,1420.7062879779337,0.0022446739505865843,1,6.402651670362799,6.402651670362799,-412.32080160822943,True,re1_ob__adservice_disk__1,re1_ob,disk,adservice_cpu,same,0,28.78041545392923,26.755142797476324,26.762560685681578,1.0002772509293412,1,1833.0270895861631,2.0252726564528967,1,True,26.75514279747633,26.75514279747633,0.9944598337950139,adservice,0.2393054568546996,0.7606214809225169
0.0,0.0,,0.0,0.0,,,3,0.0,,46,-247.20975831041687,0.0,1,0.0,0.0,1.040784192168985,False,re1_ob__adservice_disk__1,re1_ob,disk,adservice_error,same,0,0.0,0.0,0.0,,46,-248.25054250258586,0.0,1,False,0.0,0.0,,adservice,,0.0
0.00593892251010672,0.005352976087810765,-0.3063971700132244,0.006993112812264446,-0.0004007134178618749,,,3,0.006044394505832229,1.3063971700132244,2,783.7610979991043,-5.8122662533931224e-05,1,0.005997045172640651,0.005997045172640651,-13.723967199407525,True,re1_ob__adservice_disk__1,re1_ob,disk,adservice_latency,same,0,0.0160356699643483,0.009360235049097351,0.012201120987214651,1.3035058332633709,3,797.4850651985118,0.0056567014993184495,1,True,0.010378968465029852,0.010378968465029852,0.96398891966759,adservice,0.5778074374969596,0.43231162326843864
94293.17937737703,98741.99091339111,0.10498960498960752,88375.10829150677,-8621.961784526706,,,3,94020.44041234255,0.8950103950103925,6,290.7097970616802,272.73896503448486,1,94020.44041234255,94020.44041234255,-845.8202576686473,True,re1_ob__adservice_disk__1,re1_ob,disk,adservice_mem,same,0,98947072.0,3940352.0,3645440.0,0.9251559251559252,2,1136.5300547303275,95236096.0,1,True,3710976.0,3710976.0,0.9944598337950139,adservice,0.025335771617046983,0.9749408197761522
0.5840941363485683,0.2433979460141451,,-0.5440978136521082,-14.922867031384243,0.993864102914119,0.006135897085881002,3,-0.09156517633086025,,35,-8.845888781718827,0.8115492769255894,1,-0.2274551405770211,0.2274551405770211,0.21318497363779443,False,re1_ob__adservice_disk__1,re1_ob,disk,adservice_workload,same,0,58.0,-1.7515,-2.0,,45,-9.059073755356621,60.0,1,False,-2.0,2.0,0.5263157894736842,adservice,,-0.36871465562811406
5.360213693621393,5.302983691907646,-0.022238936755805128,5.420916410849046,-0.007176376522660899,,,3,5.351801179908279,1.0222389367558051,1,1339.7174608592004,0.00841251371311369,1,5.351801179908279,5.351801179908279,-511.63225529364536,True,re1_ob__adservice_disk__2,re1_ob,disk,adservice_cpu,same,0,27.943607982612026,25.79847609834137,26.312821574937264,1.019937048786729,1,1851.3497161528458,2.010108374384226,1,True,25.933499608227798,25.933499608227798,1.0,adservice,0.20636633160803097,0.7941613866993713
0.0,0.0,,0.0,0.0,,,3,0.0,,47,-247.20975831041687,0.0,1,0.0,0.0,1.040784192168985,False,re1_ob__adservice_disk__2,re1_ob,disk,adservice_error,same,0,0.0,0.0,0.0,,47,-248.25054250258586,0.0,1,False,0.0,0.0,,adservice,,0.0
0.008109560406555418,0.00827285194359351,0.007087484661606136,0.008214218232335552,-2.270674076514101e-05,,,3,0.00827231915512397,0.9929125153383939,3,1066.5056523046405,-0.0001489190696777028,1,0.008258479476233122,0.008258479476233122,-10.905531070410689,True,re1_ob__adservice_disk__2,re1_ob,disk,adservice_latency,same,0,0.0144628231390917,0.009542859695476,0.0094438188537327,0.989621471455747,5,1077.4111833750512,0.0049525226096819,1,True,0.0095103005294098,0.0095103005294098,0.9889196675900277,adservice,0.8683720825324576,0.1272252187396492
69636.66419355571,70883.41201661527,,69778.4855132848,-511.83896893262863,,,3,69778.4855132848,,7,401.3425225755568,-141.82131972908974,1,69778.4855132848,69778.4855132848,-1023.793022298179,True,re1_ob__adservice_disk__2,re1_ob,disk,adservice_mem,same,0,99979264.0,3440640.0,3387392.0,0.9845238095238096,2,1425.1355448737359,96591872.0,1,True,3387392.0,3387392.0,0.9916897506925207,adservice,0.020599471662354048,0.9792494271456604
-1.8672656873253572,-1.614191895788526,,0.23448059289273715,-5.4545100512914075,,,3,-0.4196764930898027,,28,-4.549381076364739,-1.228723202666302,1,-0.6385424846590553,0.6385424846590553,2.694549778231476,False,re1_ob__adservice_disk__2,re1_ob,disk,adservice_workload,same,0,58.242,-0.031999999999996476,1.436,,37,-7.243930854596215,58.092,1,False,0.14999999999999858,0.14999999999999858,0.5152354570637119,adservice,,-0.47807435463835896
4.601043844309967,4.59303682288045,-0.0010206651761308638,4.59772477561825,-0.019721081480090552,,,3,4.59772477561825,1.0010206651761309,1,1343.4243294993848,0.005251361512570885,1,4.595792482797396,4.595792482797396,-360.4545671531914,True,re1_ob__adservice_disk__3,re1_ob,disk,adservice_cpu,same,0,28.52394428528165,26.529459998211546,26.556537694173272,1.0010206651761306,1,1703.8788966525763,1.982849766098286,1,True,26.541094519183364,26.541094519183364,0.9944598337950139,adservice,0.17315760958824253,0.8268703236631999
