ar_rank,case_id,dataset,fault_type,median_top3_union_ar_early_to_late_decay_fraction,median_top3_union_ar_initial_to_late_decay_fraction,median_top3_union_ar_initial_to_late_retention_ratio,median_top3_union_ar_late_to_early_shift_ratio,median_top3_union_ar_score_minus_raw_score,median_top3_union_raw_late_to_early_shift_ratio,median_top3_union_raw_shift_abs,median_top3_union_raw_shift_sign_consistency,median_top3_union_signal_retention_ratio,median_top3_union_sum_phi,movement,n_root_metrics,n_service_top3_union_metrics,rank_delta,raw_rank,root_cause_service
1,re1_tt__ts-train-service_mem__4,re1_tt,mem,0.0,,,1.0,-92.93007930309068,1.0,2297856.0,0.9771309771309772,1.0,0.0,same,26,3,0,1,ts-train-service
1,re1_tt__ts-train-service_mem__5,re1_tt,mem,0.02941176470588236,,,0.9705882352941176,-92.85929038090944,1.0,2162688.0,0.9792099792099792,1.0,0.0,same,26,3,0,1,ts-train-service
1,re1_tt__ts-travel-service_cpu__1,re1_tt,cpu,-0.001737619461365414,,,1.0017376194613654,-92.8112197305145,1.001737619461338,2162688.0,0.9833679833679834,0.7164754710240688,0.282583279211167,same,22,4,0,1,ts-travel-service
1,re1_tt__ts-travel-service_cpu__2,re1_tt,cpu,0.0,-38.43190751201358,39.43190751201358,1.0,-92.81742008492256,1.0,2162688.0,0.9854469854469855,0.8426828268749755,0.15634701281267682,same,22,4,0,1,ts-travel-service
1,re1_tt__ts-travel-service_cpu__3,re1_tt,cpu,-0.008347978910359766,-58.035878617851246,59.035878617851246,1.0083479789103598,-92.7742654353915,1.008347978910369,2162688.0,0.971933471933472,0.7700496531761047,0.2297577818336909,same,22,4,0,1,ts-travel-service
1,re1_tt__ts-travel-service_cpu__4,re1_tt,cpu,0.0,,,1.0,-92.7926904078322,1.0,2162688.0,0.9771309771309772,1.0,0.0,same,23,3,0,1,ts-travel-service
1,re1_tt__ts-travel-service_cpu__5,re1_tt,cpu,0.0,,,1.0,-92.72561112502262,1.0,2162688.0,0.9542619542619543,1.0,0.0,same,22,3,0,1,ts-travel-service
10,re1_tt__ts-travel-service_delay__1,re1_tt,delay,-0.01838833312485877,,,1.0183883331248587,-841.7363312320622,1.0267393223809242,6.272185593303037,0.9927234927234927,0.09703716275816139,0.904062370667623,worsened,22,4,-1,9,ts-travel-service
14,re1_tt__ts-travel-service_delay__2,re1_tt,delay,,,,,-175.54828611744733,3.7083333333333335,1351680.0,1.0,0.006902226758715934,0.9929222829041279,improved,22,3,7,21,ts-travel-service
1,re1_tt__ts-travel-service_delay__3,re1_tt,delay,-0.0024737720755318993,-1039.6097160117333,1040.6097160117333,1.002473772075532,-39.87436611713929,1.0021160081009732,4.520767516152328,0.9896049896049897,0.5060620270588128,0.4940087099029131,improved,23,3,1,2,ts-travel-service
1,re1_tt__ts-travel-service_delay__4,re1_tt,delay,-0.007401671120511377,-10734.25031741366,10735.25031741366,1.0074016711205114,-22.92436595101026,1.0072094606302466,4.5464605182089235,0.9854469854469855,0.48039300270501384,0.5196032810786164,same,23,3,0,1,ts-travel-service
1,re1_tt__ts-travel-service_delay__5,re1_tt,delay,0.0022536711564350442,,,0.997746328843565,-769.8366413278031,1.0045903847296294,4.452945586228786,1.0,0.049590256993890816,0.9511646128633533,same,23,4,0,1,ts-travel-service
2,re1_tt__ts-travel-service_disk__1,re1_tt,disk,-0.008654343646205542,,,1.0086543436462057,-984.1527966914659,1.007221950324387,1107038.8889514692,0.9709141274238227,0.05406472135479413,0.9459875675365869,worsened,27,4,-1,1,ts-travel-service
1,re1_tt__ts-travel-service_disk__2,re1_tt,disk,0.05574120065615923,-39827.205779277305,39828.205779277305,0.9442587993438407,-1095.0562950602034,0.9442587993438405,1106461.5353166917,0.9958448753462603,0.04621872866640725,0.9537812713335927,same,27,4,0,1,ts-travel-service
1,re1_tt__ts-travel-service_disk__3,re1_tt,disk,-0.019952309718094252,,,1.0199523097180943,-1013.2524826771219,1.01954913973421,1107137.2500868798,0.9847645429362881,0.0630380413293417,0.9370508293275979,same,27,4,0,1,ts-travel-service
2,re1_tt__ts-travel-service_disk__4,re1_tt,disk,0.07117945526875902,-29808.385018404286,29809.385018404286,0.928820544731241,-1127.4594495287247,0.9331305036483901,1106406.0992311554,0.997229916897507,0.06857801766273701,0.9319656196996922,same,27,4,0,2,ts-travel-service
2,re1_tt__ts-travel-service_disk__5,re1_tt,disk,-0.008487061862844425,,,1.0084870618628443,-1033.1851150212847,1.0091737827240566,1107119.4841991828,0.9736842105263158,0.051259344084570495,0.9488031255389429,worsened,27,4,-1,1,ts-travel-service
5,re1_tt__ts-travel-service_loss__1,re1_tt,loss,-0.24696857317804516,-192.54822380755277,193.54822380755277,1.246968573178045,-90.87696420381826,1.2463696205808383,0.6062662680850173,0.974012474012474,0.15602020460188581,0.7940872583470283,worsened,23,3,-1,4,ts-travel-service
32,re1_tt__ts-travel-service_loss__2,re1_tt,loss,,0.9918519580932815,0.008148041906718443,,-272.0250151717225,,0.6762724875781001,0.7297297297297297,,0.9755229776936547,improved,26,5,3,35,ts-travel-service
3,re1_tt__ts-travel-service_loss__3,re1_tt,loss,-0.0033691220553055956,,,1.0033691220553056,-328.9394384457087,0.9660359052399949,2.6337088795807917,0.972972972972973,0.027476815858575532,0.9661849229919245,improved,23,4,1,4,ts-travel-service
2,re1_tt__ts-travel-service_loss__4,re1_tt,loss,0.11649570017250177,,,0.8835042998274982,-72.22373782264867,0.9084347601772392,2.4604284821850118,0.972972972972973,0.03431237870907988,0.9641367233140297,improved,23,4,1,3,ts-travel-service
7,re1_tt__ts-travel-service_loss__5,re1_tt,loss,-0.02520990202006157,,,1.0252099020200616,-131.42755844057547,1.0378882623703165,2.6265607806285542,0.975051975051975,0.028495189185861115,0.9669747451462318,improved,23,4,1,8,ts-travel-service
1,re1_tt__ts-travel-service_mem__1,re1_tt,mem,-0.022642300097023504,-113.89729384896687,114.89729384896687,1.0226423000970235,-92.90851418583225,1.000956328692503,2230272.0,0.9854469854469854,0.5465251516366161,0.454673033990886,same,27,4,0,1,ts-travel-service
1,re1_tt__ts-travel-service_mem__2,re1_tt,mem,-0.0625,-3324.7927292379136,3325.7927292379136,1.0625,-92.88284651350659,1.0625,2162688.0,0.9854469854469855,1.0,0.0,same,26,3,0,1,ts-travel-service
1,re1_tt__ts-travel-service_mem__3,re1_tt,mem,-0.001654392015003836,,,1.0016543920150038,-123.44706721549232,1.0025606977466626,2162688.0,0.9875259875259875,0.5969655644072216,0.4030032477347907,same,26,4,0,1,ts-travel-service
1,re1_tt__ts-travel-service_mem__4,re1_tt,mem,-0.0625,,,1.0625,-120.29082409020407,1.0327579119316217,2297856.0,0.9625779625779626,0.6130224938150621,0.3872445042840851,same,26,4,0,1,ts-travel-service
1,re1_tt__ts-travel-service_mem__5,re1_tt,mem,0.11559937183737501,,,0.884400628162625,-357.63024288234806,0.9420963441074588,156592128.0,0.9875259875259875,0.04717121579838537,0.9466116357846205,same,27,4,0,1,ts-travel-service
