case_id,dataset,fit_fraction,fit_samples,pseudo_samples,prior_name,ar_order,n_metrics,n_scored_metrics,metric_failures,median_metric_log_bf,p90_metric_log_bf,max_metric_log_bf,positive_metric_fraction,strong_metric_fraction,n_services,median_service_log_bf,p90_service_log_bf,max_service_log_bf,positive_service_fraction,strong_service_fraction,top_service,pre_unstable_metric_fraction,post_unstable_metric_fraction,shared_unstable_metric_fraction
re1_tt__ts-travel-service_delay__2,re1_tt,0.6,288,192,weak,3,1181,1181,0,-20.33551625171276,115.83140701360844,8835.95146938202,0.1913632514817951,0.18204911092294665,70,170.8250690758504,2525.8852928856763,4810.7257697314635,0.9285714285714286,0.9285714285714286,ts-notification-service,0.006773920406435224,0.017781541066892465,0.013547840812870448
re1_tt__ts-travel-service_delay__2,re1_tt,0.6,288,192,reference,3,1181,1181,0,-26.50814010105944,107.07401019012025,8740.243202345482,0.18035563082133785,0.1727349703640982,70,148.58908675298005,2464.5186830422913,4747.893608008759,0.9142857142857143,0.9142857142857143,ts-notification-service,0.0059271803556308214,0.013547840812870448,0.013547840812870448
re1_tt__ts-travel-service_delay__2,re1_tt,0.6,288,192,strong,3,1181,1181,0,-60.504966100149204,71.01691792662302,8552.945291582488,0.1642675698560542,0.15410668924640136,70,116.69395962203316,2363.4538951641357,4620.320350330715,0.8714285714285714,0.8714285714285714,ts-notification-service,0.000846740050804403,0.011854360711261643,0.012701100762066046
re1_tt__ts-travel-service_delay__3,re1_tt,0.4,192,288,weak,3,1239,1239,0,-25.289402122056003,23.137267357684067,4836.090985502674,0.13720742534301855,0.13075060532687652,70,130.34118930012392,1937.2717410164348,3164.8742981785313,0.7285714285714285,0.7285714285714285,ts-avatar-service,0.008071025020177562,0.00645682001614205,0.008071025020177562
re1_tt__ts-travel-service_delay__3,re1_tt,0.4,192,288,reference,3,1239,1239,0,-38.00307690865935,21.63008159040814,4773.654343835937,0.13317191283292978,0.12590799031476999,70,127.80403468575949,1915.6177648988116,3124.7548022452306,0.7285714285714285,0.7142857142857143,ts-avatar-service,0.008071025020177562,0.00645682001614205,0.008071025020177562
re1_tt__ts-travel-service_delay__3,re1_tt,0.4,192,288,strong,3,1239,1239,0,-76.44335654659288,8.102443357378064,4652.901391136315,0.11138014527845036,0.1089588377723971,70,96.71795794565048,1871.9551062201047,3044.8028673085223,0.6714285714285714,0.6571428571428571,ts-avatar-service,0.004842615012106538,0.004842615012106538,0.008071025020177562
re1_tt__ts-travel-service_delay__3,re1_tt,0.5,240,240,weak,3,1239,1239,0,-27.336953444976643,21.25421185878951,6040.463153283513,0.13317191283292978,0.1275221953188055,70,111.31228183269853,2310.507044021378,3982.806872894647,0.7428571428571429,0.7285714285714285,ts-avatar-service,0.010492332526230832,0.008071025020177562,0.008071025020177562
re1_tt__ts-travel-service_delay__3,re1_tt,0.5,240,240,reference,3,1239,1239,0,-41.67187553066009,12.754496501877364,5961.416634485196,0.13478611783696529,0.12187247780468119,70,107.2122961968052,2276.707109067776,3931.621886386884,0.7285714285714285,0.7285714285714285,ts-avatar-service,0.010492332526230832,0.008071025020177562,0.008071025020177562
re1_tt__ts-travel-service_delay__3,re1_tt,0.5,240,240,strong,3,1239,1239,0,-79.53061142763845,2.7998371041181414,5807.541883071226,0.11541565778853914,0.1016949152542373,70,84.45473506129055,2188.3658181995256,3829.689981816135,0.7142857142857143,0.6714285714285714,ts-avatar-service,0.007263922518159807,0.005649717514124294,0.008071025020177562
re1_tt__ts-travel-service_delay__3,re1_tt,0.6,288,192,weak,3,1239,1239,0,-25.72237837791681,14.675053054756518,7237.579665955515,0.13640032284100082,0.12510088781275222,70,103.37943656828017,2423.5306393127444,4813.408486273344,0.7428571428571429,0.7,ts-avatar-service,0.004035512510088781,0.0129136400322841,0.008071025020177562
re1_tt__ts-travel-service_delay__3,re1_tt,0.6,288,192,reference,3,1239,1239,0,-37.207075697722416,11.884782343340321,7141.870585607352,0.13801452784503632,0.12429378531073447,70,84.00449942981018,2388.107181105412,4751.122370493068,0.7142857142857143,0.7142857142857143,ts-avatar-service,0.004035512510088781,0.010492332526230832,0.008071025020177562
re1_tt__ts-travel-service_delay__3,re1_tt,0.6,288,192,strong,3,1239,1239,0,-75.77612594380308,3.561156983287455,6954.5678387398075,0.1089588377723971,0.10411622276029056,70,64.45189388378763,2313.5162949485903,4626.956495381538,0.7,0.7,ts-avatar-service,0.002421307506053269,0.005649717514124294,0.008071025020177562
re1_tt__ts-travel-service_delay__4,re1_tt,0.4,192,288,weak,3,1183,1183,0,-23.838061252577972,41.470237270557845,5839.454971364201,0.13778529163144548,0.1293322062552832,70,154.8511422328125,1639.3015265633446,2762.774140238574,0.7142857142857143,0.7142857142857143,ts-avatar-service,0.014370245139475908,0.0076077768385460695,0.0
re1_tt__ts-travel-service_delay__4,re1_tt,0.4,192,288,reference,3,1183,1183,0,-32.433612192144324,25.606350148493934,5777.013901511442,0.13440405748098055,0.12848689771766694,70,132.0342954617053,1596.7954535084789,2722.217687240212,0.7428571428571429,0.7285714285714285,ts-avatar-service,0.014370245139475908,0.0076077768385460695,0.0
re1_tt__ts-travel-service_delay__4,re1_tt,0.4,192,288,strong,3,1183,1183,0,-69.7767296779777,14.508583118276135,5656.23540853253,0.1132713440405748,0.10904480135249366,70,112.64172642680587,1501.3855672869945,2639.743831633746,0.7285714285714285,0.7285714285714285,ts-avatar-service,0.0076077768385460695,0.00507185122569738,0.0
re1_tt__ts-travel-service_delay__4,re1_tt,0.5,240,240,weak,3,1183,1183,0,-26.817254971660986,21.10094258434342,7358.256977890488,0.12172442941673711,0.11834319526627218,70,187.79834290683252,1963.0514051628886,3489.5057622648624,0.7285714285714285,0.7285714285714285,ts-avatar-service,0.005917159763313609,0.006762468300929839,0.0
re1_tt__ts-travel-service_delay__4,re1_tt,0.5,240,240,reference,3,1183,1183,0,-42.13319182777724,15.015964704069868,7279.202286180644,0.11749788672865596,0.11411665257819104,70,168.09627988103773,1937.7503145215915,3437.9498845197427,0.7285714285714285,0.7142857142857143,ts-avatar-service,0.005917159763313609,0.006762468300929839,0.0
re1_tt__ts-travel-service_delay__4,re1_tt,0.5,240,240,strong,3,1183,1183,0,-81.83068127696474,4.785799998940008,7125.280412189651,0.10989010989010989,0.10481825866441251,70,124.88129110770757,1885.0558787089847,3333.7010939790584,0.7142857142857143,0.7142857142857143,ts-avatar-service,0.0033812341504649195,0.0016906170752324597,0.0
re1_tt__ts-travel-service_delay__4,re1_tt,0.6,288,192,weak,3,1183,1183,0,-31.083925476875947,21.853218272104158,7145.127314929125,0.12848689771766694,0.12256973795435334,70,153.10017573736044,566.0029427197753,4223.310224090496,0.7,0.6857142857142857,ts-avatar-service,0.0033812341504649195,0.00507185122569738,0.0
re1_tt__ts-travel-service_delay__4,re1_tt,0.6,288,192,reference,3,1183,1183,0,-50.68768007281466,21.628610098668922,7049.426899603217,0.1242603550295858,0.11749788672865596,70,135.4350922312603,566.5027241760093,4160.733284893723,0.7,0.6857142857142857,ts-avatar-service,0.0033812341504649195,0.00507185122569738,0.0
re1_tt__ts-travel-service_delay__4,re1_tt,0.6,288,192,strong,3,1183,1183,0,-87.36057700404763,7.924268782061767,6862.173872140086,0.11496196111580727,0.10650887573964497,70,98.39253939849245,558.5192336160026,4034.6709436864717,0.6714285714285714,0.6571428571428571,ts-avatar-service,0.0033812341504649195,0.0,0.0
re1_tt__ts-travel-service_delay__5,re1_tt,0.4,192,288,weak,3,1183,1183,0,-22.160035351125316,34.06107405836404,4814.315248461775,0.1445477599323753,0.13693998309382924,70,193.25084854265904,1837.8068348633235,3157.823746066659,0.7571428571428571,0.7142857142857143,ts-rebook-service,0.006762468300929839,0.005917159763313609,0.00507185122569738
re1_tt__ts-travel-service_delay__5,re1_tt,0.4,192,288,reference,3,1183,1183,0,-27.266328529267184,27.24376620980938,4751.874718465899,0.14285714285714285,0.1386306001690617,70,185.75027823614303,1794.37120255206,3117.606565400039,0.7714285714285715,0.7285714285714285,ts-rebook-service,0.006762468300929839,0.00507185122569738,0.00507185122569738
re1_tt__ts-travel-service_delay__5,re1_tt,0.4,192,288,strong,3,1183,1183,0,-62.25380934636939,18.81897187046385,4631.099444428478,0.1242603550295858,0.11749788672865596,70,135.62673156381987,1743.8954309930389,3036.9210407432906,0.7428571428571429,0.7285714285714285,ts-rebook-service,0.00422654268808115,0.00422654268808115,0.00507185122569738
re1_tt__ts-travel-service_delay__5,re1_tt,0.5,240,240,weak,3,1183,1183,0,-22.328446607484523,21.818409101559183,6072.760381554162,0.13778529163144548,0.1327134404057481,70,192.03079959279447,2171.3435806862744,3981.962045879927,0.7142857142857143,0.7,ts-rebook-service,0.005917159763313609,0.005917159763313609,0.00507185122569738
re1_tt__ts-travel-service_delay__5,re1_tt,0.5,240,240,reference,3,1183,1183,0,-30.466847918815176,16.550386156146235,5993.7065317504275,0.13102282333051563,0.12256973795435334,70,160.91216385321334,2117.097869374779,3930.7025586032673,0.6857142857142857,0.6857142857142857,ts-rebook-service,0.00422654268808115,0.005917159763313609,0.00507185122569738
re1_tt__ts-travel-service_delay__5,re1_tt,0.5,240,240,strong,3,1183,1183,0,-70.19313577558061,3.4406648040521106,5839.789680622695,0.11158072696534235,0.10481825866441251,70,95.6739620426526,2039.2472659379782,3828.167818980228,0.6571428571428571,0.6571428571428571,ts-rebook-service,0.00253592561284869,0.0016906170752324597,0.00507185122569738
re1_tt__ts-travel-service_delay__5,re1_tt,0.6,288,192,weak,3,1183,1183,0,-22.70896174245763,18.07387566294301,7340.962104604842,0.14201183431952663,0.13186813186813187,70,152.06883935588513,1443.9162419124325,4822.629685223732,0.7571428571428571,0.7285714285714285,ts-rebook-service,0.0084530853761623,0.0084530853761623,0.00507185122569738
re1_tt__ts-travel-service_delay__5,re1_tt,0.6,288,192,reference,3,1183,1183,0,-31.656067262463807,13.943475158508363,7245.255010376153,0.13102282333051563,0.12087912087912088,70,130.90711693466628,1389.2800644115562,4760.365069654229,0.7285714285714285,0.7142857142857143,ts-rebook-service,0.0084530853761623,0.006762468300929839,0.00507185122569738
re1_tt__ts-travel-service_delay__5,re1_tt,0.6,288,192,strong,3,1183,1183,0,-73.13484679101116,4.266823366562844,7057.963953804455,0.10904480135249366,0.10312764158918004,70,84.40307488505331,1294.5257998587435,4636.266096409557,0.7142857142857143,0.7142857142857143,ts-rebook-service,0.006762468300929839,0.0033812341504649195,0.00507185122569738
re1_tt__ts-travel-service_disk__1,re1_tt,0.4,144,216,weak,3,1433,1433,0,-16.365278909621935,59.726384322016735,3777.5162570936936,0.19330076762037685,0.1779483600837404,72,109.93765823374102,1561.516736399848,2132.7492611022017,0.8333333333333334,0.8055555555555556,ts-avatar-service,0.0104675505931612,0.009071877180739707,0.009769713886950453
re1_tt__ts-travel-service_disk__1,re1_tt,0.4,144,216,reference,3,1433,1433,0,-15.216223918515766,43.84950207554503,3731.5807975278512,0.18771807397069085,0.17585484996510817,72,100.03234195910471,1531.5335344357593,2103.363058639901,0.8472222222222222,0.8194444444444444,ts-avatar-service,0.009769713886950453,0.009769713886950453,0.009769713886950453
re1_tt__ts-travel-service_disk__1,re1_tt,0.4,144,216,strong,3,1433,1433,0,-30.994844314098373,29.0696928056503,3643.3107629708384,0.14584787159804605,0.1423586880669923,72,86.32631904303994,1450.292699201071,2043.5792282792036,0.7361111111111112,0.7361111111111112,ts-avatar-service,0.007676203768318213,0.007676203768318213,0.009071877180739707
re1_tt__ts-travel-service_disk__1,re1_tt,0.5,180,180,weak,3,1433,1433,0,-16.394092423424638,68.09934804898556,4118.087830602739,0.17864619678995114,0.17236566643405443,72,128.6774128795309,1837.0129191543601,2615.9416617078696,0.8333333333333334,0.8333333333333334,ts-travel-plan-service,0.00418702023726448,0.007676203768318213,0.009769713886950453
re1_tt__ts-travel-service_disk__1,re1_tt,0.5,180,180,reference,3,1433,1433,0,-16.040277696638213,68.77334668810342,4059.685703889504,0.17306350314026517,0.162595952547104,72,121.22370185163612,1799.5979082736933,2578.2950897973283,0.8055555555555556,0.7916666666666666,ts-travel-plan-service,0.0027913468248429866,0.006978367062107467,0.009769713886950453
re1_tt__ts-travel-service_disk__1,re1_tt,0.5,180,180,strong,3,1433,1433,0,-32.15011704483959,37.25438984414757,3946.522527691838,0.1465457083042568,0.13538032100488487,72,94.22630900784745,1720.880987341193,2502.026654699024,0.7777777777777778,0.75,ts-travel-plan-service,0.0013956734124214933,0.00418702023726448,0.009071877180739707
re1_tt__ts-travel-service_disk__1,re1_tt,0.6,216,144,weak,3,1433,1433,0,-16.317938786240006,70.15730634675421,4984.472646992328,0.18143754361479414,0.1779483600837404,72,141.2581663939737,1046.5268375041135,3112.4065479553633,0.7916666666666666,0.7777777777777778,ts-admin-route-service,0.0034891835310537334,0.004884856943475227,0.00837404047452896
re1_tt__ts-travel-service_disk__1,re1_tt,0.6,216,144,reference,3,1433,1433,0,-16.216768366802057,63.57572112701405,4913.576552760867,0.1807397069085834,0.16817864619678996,72,128.17592337127948,1016.7791489956231,3062.873610401441,0.8333333333333334,0.7638888888888888,ts-admin-route-service,0.0027913468248429866,0.004884856943475227,0.009071877180739707
re1_tt__ts-travel-service_disk__1,re1_tt,0.6,216,144,strong,3,1433,1433,0,-31.82759870659754,43.10614806966746,4775.3601626594955,0.15631542219120725,0.1465457083042568,72,101.41768902504393,959.0916281593567,2971.0492281542815,0.7777777777777778,0.7638888888888888,ts-admin-route-service,0.00209351011863224,0.004884856943475227,0.009071877180739707
re1_tt__ts-travel-service_disk__2,re1_tt,0.4,144,216,weak,3,1445,1445,0,-16.150096220373598,31.845014248004958,3534.7839248409655,0.17785467128027682,0.156401384083045,72,109.82243858568181,1264.7771643366625,2063.910968036412,0.8472222222222222,0.8194444444444444,ts-admin-order-service,0.008996539792387544,0.008996539792387544,0.008304498269896194
re1_tt__ts-travel-service_disk__2,re1_tt,0.4,144,216,reference,3,1445,1445,0,-15.612903787828571,31.929211910211848,3488.8357339994973,0.17301038062283736,0.16055363321799307,72,109.26548640545727,1251.5150804402515,2032.9780851545086,0.8194444444444444,0.8194444444444444,ts-admin-order-service,0.008996539792387544,0.009688581314878892,0.007612456747404845
re1_tt__ts-travel-service_disk__2,re1_tt,0.4,144,216,strong,3,1445,1445,0,-30.883136552747743,19.305027791386237,3400.494721661329,0.15017301038062283,0.13494809688581316,72,86.40185365251939,1221.3576998696292,1971.205757267771,0.7916666666666666,0.7638888888888888,ts-admin-order-service,0.0034602076124567475,0.008996539792387544,0.006920415224913495
re1_tt__ts-travel-service_disk__2,re1_tt,0.5,180,180,weak,3,1445,1445,0,-16.834020517888973,21.281260594624943,4225.155354068874,0.1411764705882353,0.13494809688581316,72,72.5546956011497,470.37238869025714,2202.0200520484727,0.8194444444444444,0.8055555555555556,ts-inside-payment-mongo,0.018685121107266434,0.01453287197231834,0.008304498269896194
re1_tt__ts-travel-service_disk__2,re1_tt,0.5,180,180,reference,3,1445,1445,0,-16.912274238757902,15.173966286895952,4166.753349775256,0.14325259515570934,0.1301038062283737,72,69.90692097257343,404.4606623690241,2164.5114475917603,0.8194444444444444,0.8194444444444444,ts-inside-payment-mongo,0.018685121107266434,0.01522491349480969,0.007612456747404845
re1_tt__ts-travel-service_disk__2,re1_tt,0.5,180,180,strong,3,1445,1445,0,-34.333275359841764,11.439796043855655,4053.5910145842718,0.11626297577854672,0.10795847750865052,72,53.362746437764486,307.83202433201046,2088.8843534364387,0.7638888888888888,0.75,ts-inside-payment-mongo,0.01453287197231834,0.011072664359861591,0.006920415224913495
re1_tt__ts-travel-service_disk__2,re1_tt,0.6,216,144,weak,3,1445,1445,0,-16.97267223926997,10.387833439114416,5064.921903837323,0.1245674740484429,0.11972318339100346,72,63.22224596289833,335.73820108007084,2437.2557396528578,0.7916666666666666,0.7777777777777778,ts-security-mongo,0.011764705882352941,0.01314878892733564,0.008304498269896194
re1_tt__ts-travel-service_disk__2,re1_tt,0.6,216,144,reference,3,1445,1445,0,-17.898621424356065,9.613069329953488,4994.044852137131,0.12041522491349481,0.11349480968858132,72,64.07854774109657,295.8116731283825,2391.233383292103,0.7916666666666666,0.7777777777777778,ts-security-mongo,0.011764705882352941,0.01245674740484429,0.007612456747404845
